image_path,line,object,date,lot_id,equipment_id,split,label,mask_path,visa_source
line_03/2026-08-03/L03AAG100060.JPG,line_03,pcb3,2026-08-03,LOT-20260803-AAG,EQ-03-A,operation,normal,,pcb3/Data/Images/Normal/0549.JPG
line_03/2026-08-03/L03AAG100061.JPG,line_03,pcb3,2026-08-03,LOT-20260803-AAG,EQ-03-A,operation,normal,,pcb3/Data/Images/Normal/0008.JPG
line_03/2026-08-03/L03AAG100062.JPG,line_03,pcb3,2026-08-03,LOT-20260803-AAG,EQ-03-A,operation,normal,,pcb3/Data/Images/Normal/0110.JPG
line_03/2026-08-03/L03AAG100063.JPG,line_03,pcb3,2026-08-03,LOT-20260803-AAG,EQ-03-A,operation,normal,,pcb3/Data/Images/Normal/0441.JPG
line_03/2026-08-03/L03AAG100064.JPG,line_03,pcb3,2026-08-03,LOT-20260803-AAG,EQ-03-A,operation,normal,,pcb3/Data/Images/Normal/0137.JPG
line_03/2026-08-03/L03AAG100065.JPG,line_03,pcb3,2026-08-03,LOT-20260803-AAG,EQ-03-A,operation,normal,,pcb3/Data/Images/Normal/0270.JPG
line_03/2026-08-03/L03AAG100066.JPG,line_03,pcb3,2026-08-03,LOT-20260803-AAG,EQ-03-A,operation,normal,,pcb3/Data/Images/Normal/0744.JPG
line_03/2026-08-03/L03AAG100067.JPG,line_03,pcb3,2026-08-03,LOT-20260803-AAG,EQ-03-A,operation,normal,,pcb3/Data/Images/Normal/0374.JPG
line_03/2026-08-03/L03AAG100068.JPG,line_03,pcb3,2026-08-03,LOT-20260803-AAG,EQ-03-A,operation,defect,/Users/eundong/Library/CloudStorage/GoogleDrive-yidheld@gmail.com/내 드라이브/[Shared]SK_AI_Hackathon/archive/pcb3/Data/Masks/Anomaly/078.png,pcb3/Data/Images/Anomaly/078.JPG
line_03/2026-08-03/L03AAG100069.JPG,line_03,pcb3,2026-08-03,LOT-20260803-AAG,EQ-03-A,operation,normal,,pcb3/Data/Images/Normal/0412.JPG
line_03/2026-08-03/L03AAG100070.JPG,line_03,pcb3,2026-08-03,LOT-20260803-AAG,EQ-03-A,operation,normal,,pcb3/Data/Images/Normal/0762.JPG
line_03/2026-08-03/L03AAG100071.JPG,line_03,pcb3,2026-08-03,LOT-20260803-AAG,EQ-03-A,operation,normal,,pcb3/Data/Images/Normal/0867.JPG
line_03/2026-08-03/L03AAG100072.JPG,line_03,pcb3,2026-08-03,LOT-20260803-AAG,EQ-03-A,operation,normal,,pcb3/Data/Images/Normal/0410.JPG
line_03/2026-08-03/L03AAG100073.JPG,line_03,pcb3,2026-08-03,LOT-20260803-AAG,EQ-03-A,operation,normal,,pcb3/Data/Images/Normal/0052.JPG
line_03/2026-08-03/L03AAG100074.JPG,line_03,pcb3,2026-08-03,LOT-20260803-AAG,EQ-03-A,operation,normal,,pcb3/Data/Images/Normal/0583.JPG
line_03/2026-08-03/L03AAG100075.JPG,line_03,pcb3,2026-08-03,LOT-20260803-AAG,EQ-03-A,operation,defect,/Users/eundong/Library/CloudStorage/GoogleDrive-yidheld@gmail.com/내 드라이브/[Shared]SK_AI_Hackathon/archive/pcb3/Data/Masks/Anomaly/063.png,pcb3/Data/Images/Anomaly/063.JPG
line_03/2026-08-03/L03AAG100076.JPG,line_03,pcb3,2026-08-03,LOT-20260803-AAG,EQ-03-A,operation,normal,,pcb3/Data/Images/Normal/0818.JPG
line_03/2026-08-03/L03AAG100077.JPG,line_03,pcb3,2026-08-03,LOT-20260803-AAG,EQ-03-A,operation,normal,,pcb3/Data/Images/Normal/0199.JPG
line_03/2026-08-03/L03AAG100078.JPG,line_03,pcb3,2026-08-03,LOT-20260803-AAG,EQ-03-A,operation,normal,,pcb3/Data/Images/Normal/0371.JPG
line_03/2026-08-03/L03AAG100079.JPG,line_03,pcb3,2026-08-03,LOT-20260803-AAG,EQ-03-A,operation,normal,,pcb3/Data/Images/Normal/0566.JPG
line_03/2026-08-03/L03AAG100080.JPG,line_03,pcb3,2026-08-03,LOT-20260803-AAG,EQ-03-A,operation,normal,,pcb3/Data/Images/Normal/0295.JPG
line_03/2026-08-03/L03AAG100081.JPG,line_03,pcb3,2026-08-03,LOT-20260803-AAG,EQ-03-A,operation,normal,,pcb3/Data/Images/Normal/0931.JPG
line_03/2026-08-03/L03AAG100082.JPG,line_03,pcb3,2026-08-03,LOT-20260803-AAG,EQ-03-A,operation,normal,,pcb3/Data/Images/Normal/0395.JPG
line_03/2026-08-03/L03AAG100083.JPG,line_03,pcb3,2026-08-03,LOT-20260803-AAG,EQ-03-A,operation,defect,/Users/eundong/Library/CloudStorage/GoogleDrive-yidheld@gmail.com/내 드라이브/[Shared]SK_AI_Hackathon/archive/pcb3/Data/Masks/Anomaly/018.png,pcb3/Data/Images/Anomaly/018.JPG
line_03/2026-08-03/L03AAG100084.JPG,line_03,pcb3,2026-08-03,LOT-20260803-AAG,EQ-03-A,operation,normal,,pcb3/Data/Images/Normal/0516.JPG
line_03/2026-08-03/L03AAG100085.JPG,line_03,pcb3,2026-08-03,LOT-20260803-AAG,EQ-03-A,operation,defect,/Users/eundong/Library/CloudStorage/GoogleDrive-yidheld@gmail.com/내 드라이브/[Shared]SK_AI_Hackathon/archive/pcb3/Data/Masks/Anomaly/008.png,pcb3/Data/Images/Anomaly/008.JPG
line_03/2026-08-03/L03AAG100086.JPG,line_03,pcb3,2026-08-03,LOT-20260803-AAG,EQ-03-A,operation,normal,,pcb3/Data/Images/Normal/0461.JPG
line_03/2026-08-03/L03AAG100087.JPG,line_03,pcb3,2026-08-03,LOT-20260803-AAG,EQ-03-A,operation,normal,,pcb3/Data/Images/Normal/0983.JPG
line_03/2026-08-03/L03AAG100088.JPG,line_03,pcb3,2026-08-03,LOT-20260803-AAG,EQ-03-A,operation,normal,,pcb3/Data/Images/Normal/0286.JPG
line_03/2026-08-03/L03AAG100089.JPG,line_03,pcb3,2026-08-03,LOT-20260803-AAG,EQ-03-A,operation,normal,,pcb3/Data/Images/Normal/0638.JPG
line_03/2026-08-03/L03AAG100090.JPG,line_03,pcb3,2026-08-03,LOT-20260803-AAG,EQ-03-A,operation,normal,,pcb3/Data/Images/Normal/0928.JPG
line_03/2026-08-03/L03AAG100091.JPG,line_03,pcb3,2026-08-03,LOT-20260803-AAG,EQ-03-A,operation,normal,,pcb3/Data/Images/Normal/0625.JPG
line_03/2026-08-03/L03AAG100092.JPG,line_03,pcb3,2026-08-03,LOT-20260803-AAG,EQ-03-A,operation,normal,,pcb3/Data/Images/Normal/0121.JPG
line_03/2026-08-03/L03AAG100093.JPG,line_03,pcb3,2026-08-03,LOT-20260803-AAG,EQ-03-A,operation,normal,,pcb3/Data/Images/Normal/0925.JPG
line_03/2026-08-03/L03AAG100094.JPG,line_03,pcb3,2026-08-03,LOT-20260803-AAG,EQ-03-A,operation,normal,,pcb3/Data/Images/Normal/0808.JPG
line_03/2026-08-03/L03AAG100095.JPG,line_03,pcb3,2026-08-03,LOT-20260803-AAG,EQ-03-A,operation,defect,/Users/eundong/Library/CloudStorage/GoogleDrive-yidheld@gmail.com/내 드라이브/[Shared]SK_AI_Hackathon/archive/pcb3/Data/Masks/Anomaly/080.png,pcb3/Data/Images/Anomaly/080.JPG
line_03/2026-08-03/L03AAG100096.JPG,line_03,pcb3,2026-08-03,LOT-20260803-AAG,EQ-03-A,operation,normal,,pcb3/Data/Images/Normal/0403.JPG
line_03/2026-08-03/L03AAG100097.JPG,line_03,pcb3,2026-08-03,LOT-20260803-AAG,EQ-03-A,operation,normal,,pcb3/Data/Images/Normal/0382.JPG
line_03/2026-08-03/L03AAG100098.JPG,line_03,pcb3,2026-08-03,LOT-20260803-AAG,EQ-03-A,operation,normal,,pcb3/Data/Images/Normal/0347.JPG
line_03/2026-08-03/L03AAG100099.JPG,line_03,pcb3,2026-08-03,LOT-20260803-AAG,EQ-03-A,operation,normal,,pcb3/Data/Images/Normal/0571.JPG
line_03/2026-08-03/L03AAG100100.JPG,line_03,pcb3,2026-08-03,LOT-20260803-AAG,EQ-03-A,operation,normal,,pcb3/Data/Images/Normal/0760.JPG
line_03/2026-08-03/L03AAG100101.JPG,line_03,pcb3,2026-08-03,LOT-20260803-AAG,EQ-03-A,operation,normal,,pcb3/Data/Images/Normal/0991.JPG
line_03/2026-08-03/L03AAG100102.JPG,line_03,pcb3,2026-08-03,LOT-20260803-AAG,EQ-03-A,operation,normal,,pcb3/Data/Images/Normal/0203.JPG
line_03/2026-08-03/L03AAG100103.JPG,line_03,pcb3,2026-08-03,LOT-20260803-AAG,EQ-03-A,operation,defect,/Users/eundong/Library/CloudStorage/GoogleDrive-yidheld@gmail.com/내 드라이브/[Shared]SK_AI_Hackathon/archive/pcb3/Data/Masks/Anomaly/055.png,pcb3/Data/Images/Anomaly/055.JPG
line_04/2026-08-03/L04AAF100013.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0835.JPG
line_04/2026-08-03/L04AAF100014.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0986.JPG
line_04/2026-08-03/L04AAF100015.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0610.JPG
line_04/2026-08-03/L04AAF100016.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0141.JPG
line_04/2026-08-03/L04AAF100017.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0588.JPG
line_04/2026-08-03/L04AAF100018.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0392.JPG
line_04/2026-08-03/L04AAF100019.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/1001.JPG
line_04/2026-08-03/L04AAF100020.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0875.JPG
line_04/2026-08-03/L04AAF100021.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0498.JPG
line_04/2026-08-03/L04AAF100022.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0650.JPG
line_04/2026-08-03/L04AAF100023.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0550.JPG
line_04/2026-08-03/L04AAF100024.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0983.JPG
line_04/2026-08-03/L04AAF100025.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0962.JPG
line_04/2026-08-03/L04AAF100026.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0177.JPG
line_04/2026-08-03/L04AAF100027.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0568.JPG
line_04/2026-08-03/L04AAF100028.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0967.JPG
line_04/2026-08-03/L04AAF100029.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0840.JPG
line_04/2026-08-03/L04AAF100030.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0295.JPG
line_04/2026-08-03/L04AAF100031.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0143.JPG
line_04/2026-08-03/L04AAF100032.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0848.JPG
line_04/2026-08-03/L04AAF100033.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0322.JPG
line_04/2026-08-03/L04AAF100034.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0461.JPG
line_04/2026-08-03/L04AAF100035.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0634.JPG
line_04/2026-08-03/L04AAF100036.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0054.JPG
line_04/2026-08-03/L04AAF100037.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0367.JPG
line_04/2026-08-03/L04AAF100038.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0009.JPG
line_04/2026-08-03/L04AAF100039.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0496.JPG
line_04/2026-08-03/L04AAF100040.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0139.JPG
line_04/2026-08-03/L04AAF100041.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0199.JPG
line_04/2026-08-03/L04AAF100042.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0393.JPG
line_04/2026-08-03/L04AAF100043.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0575.JPG
line_04/2026-08-03/L04AAF100044.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0517.JPG
line_04/2026-08-03/L04AAF100045.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0668.JPG
line_04/2026-08-03/L04AAF100046.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0506.JPG
line_04/2026-08-03/L04AAF100047.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,defect,/Users/eundong/Library/CloudStorage/GoogleDrive-yidheld@gmail.com/내 드라이브/[Shared]SK_AI_Hackathon/archive/pcb4/Data/Masks/Anomaly/070.png,pcb4/Data/Images/Anomaly/070.JPG
line_04/2026-08-03/L04AAF100048.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0418.JPG
line_04/2026-08-03/L04AAF100049.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,defect,/Users/eundong/Library/CloudStorage/GoogleDrive-yidheld@gmail.com/내 드라이브/[Shared]SK_AI_Hackathon/archive/pcb4/Data/Masks/Anomaly/069.png,pcb4/Data/Images/Anomaly/069.JPG
line_04/2026-08-03/L04AAF100050.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0701.JPG
line_04/2026-08-03/L04AAF100051.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0503.JPG
line_04/2026-08-03/L04AAF100052.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0926.JPG
line_04/2026-08-03/L04AAF100053.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,defect,/Users/eundong/Library/CloudStorage/GoogleDrive-yidheld@gmail.com/내 드라이브/[Shared]SK_AI_Hackathon/archive/pcb4/Data/Masks/Anomaly/033.png,pcb4/Data/Images/Anomaly/033.JPG
line_04/2026-08-03/L04AAF100054.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0900.JPG
line_04/2026-08-03/L04AAF100055.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0454.JPG
line_04/2026-08-03/L04AAF100056.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0500.JPG
line_04/2026-08-03/L04AAF100057.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,defect,/Users/eundong/Library/CloudStorage/GoogleDrive-yidheld@gmail.com/내 드라이브/[Shared]SK_AI_Hackathon/archive/pcb4/Data/Masks/Anomaly/036.png,pcb4/Data/Images/Anomaly/036.JPG
line_04/2026-08-03/L04AAF100058.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0171.JPG
line_04/2026-08-03/L04AAF100059.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0084.JPG
line_04/2026-08-03/L04AAF100060.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0578.JPG
line_04/2026-08-03/L04AAF100061.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0031.JPG
line_04/2026-08-03/L04AAF100062.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0225.JPG
line_04/2026-08-03/L04AAF100063.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0299.JPG
line_04/2026-08-03/L04AAF100064.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0033.JPG
line_04/2026-08-03/L04AAF100065.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0281.JPG
line_04/2026-08-03/L04AAF100066.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0230.JPG
line_04/2026-08-03/L04AAF100067.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0796.JPG
line_04/2026-08-03/L04AAF100068.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0789.JPG
line_04/2026-08-03/L04AAF100069.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0172.JPG
line_04/2026-08-03/L04AAF100070.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0855.JPG
line_04/2026-08-03/L04AAF100071.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0579.JPG
line_04/2026-08-03/L04AAF100072.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0507.JPG
line_04/2026-08-03/L04AAF100073.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0562.JPG
line_04/2026-08-03/L04AAF100074.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0807.JPG
line_04/2026-08-03/L04AAF100075.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0115.JPG
line_04/2026-08-03/L04AAF100076.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0586.JPG
line_04/2026-08-03/L04AAF100077.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0979.JPG
line_04/2026-08-03/L04AAF100078.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0274.JPG
line_04/2026-08-03/L04AAF100079.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0985.JPG
line_04/2026-08-03/L04AAF100080.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0375.JPG
line_04/2026-08-03/L04AAF100081.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0555.JPG
line_04/2026-08-03/L04AAF100082.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0042.JPG
line_04/2026-08-03/L04AAF100083.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0736.JPG
line_04/2026-08-03/L04AAF100084.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0451.JPG
line_04/2026-08-03/L04AAF100085.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0559.JPG
line_04/2026-08-03/L04AAF100086.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0223.JPG
line_04/2026-08-03/L04AAF100087.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0435.JPG
line_04/2026-08-03/L04AAF100088.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0923.JPG
line_04/2026-08-03/L04AAF100089.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0669.JPG
line_04/2026-08-03/L04AAF100090.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0253.JPG
line_04/2026-08-03/L04AAF100091.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0822.JPG
line_04/2026-08-03/L04AAF100092.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0759.JPG
line_04/2026-08-03/L04AAF100093.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0866.JPG
line_04/2026-08-03/L04AAF100094.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0269.JPG
line_04/2026-08-03/L04AAF100095.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0830.JPG
line_04/2026-08-03/L04AAF100096.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0089.JPG
line_04/2026-08-03/L04AAF100097.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0449.JPG
line_04/2026-08-03/L04AAF100098.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0854.JPG
line_04/2026-08-03/L04AAF100099.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0242.JPG
line_04/2026-08-03/L04AAF100100.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0214.JPG
line_04/2026-08-03/L04AAF100101.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0935.JPG
line_04/2026-08-03/L04AAF100102.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0705.JPG
line_04/2026-08-03/L04AAF100103.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0359.JPG
line_04/2026-08-03/L04AAF100104.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0624.JPG
line_04/2026-08-03/L04AAF100105.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0647.JPG
line_04/2026-08-03/L04AAF100106.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0438.JPG
line_04/2026-08-03/L04AAF100107.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0169.JPG
line_04/2026-08-03/L04AAF100108.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0630.JPG
line_04/2026-08-03/L04AAF100109.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,defect,/Users/eundong/Library/CloudStorage/GoogleDrive-yidheld@gmail.com/내 드라이브/[Shared]SK_AI_Hackathon/archive/pcb4/Data/Masks/Anomaly/038.png,pcb4/Data/Images/Anomaly/038.JPG
line_04/2026-08-03/L04AAF100110.JPG,line_04,pcb4,2026-08-03,LOT-20260803-AAF,EQ-04-A,operation,normal,,pcb4/Data/Images/Normal/0142.JPG
line_01/2026-08-04/L01AAA100200.JPG,line_01,pcb1,2026-08-04,LOT-20260804-AAA,EQ-01-A,operation,normal,,pcb1/Data/Images/Normal/0768.JPG
line_01/2026-08-04/L01AAH100001.JPG,line_01,pcb1,2026-08-04,LOT-20260804-AAH,EQ-01-A,operation,normal,,pcb1/Data/Images/Normal/0903.JPG
line_01/2026-08-04/L01AAH100002.JPG,line_01,pcb1,2026-08-04,LOT-20260804-AAH,EQ-01-A,operation,normal,,pcb1/Data/Images/Normal/0787.JPG
line_01/2026-08-04/L01AAH100003.JPG,line_01,pcb1,2026-08-04,LOT-20260804-AAH,EQ-01-A,operation,normal,,pcb1/Data/Images/Normal/0656.JPG
line_01/2026-08-04/L01AAH100004.JPG,line_01,pcb1,2026-08-04,LOT-20260804-AAH,EQ-01-A,operation,normal,,pcb1/Data/Images/Normal/0959.JPG
